AÑO,MUNICIPIO,DEPARTAMENTO,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2022,Puerto Libertador,Córdoba,Córdoba (ETC),11102,87.05,87.05,45.34,81.06,70.61,42.43,96.75,88.23,102.6,102.18,73.97,5.59,4.37,3.62,8.54,5.71,86.99,89.13,81.52,89.61,7.42,1.46,7.25,9.94,4.68,5.63,1.09,7.73,4.75,2.72
2022,Purísima,Córdoba,Córdoba (ETC),3677,90.97,90.97,65.5,82.7,76.17,54.28,104.7,102.24,96.95,115.83,103.45,5.25,3.31,0.99,8.43,8.87,84.32,91.36,78.6,76.68,10.43,3.64,7.65,12.97,14.45,5.93,9.6,5.59,6.41,3.78
2022,Sahagún,Córdoba,Sahagún,21803,91.74,91.74,61.22,86.65,79.5,53.38,101.56,93.54,101.87,109.16,89.6,3.0,3.74,2.22,3.68,3.15,89.09,91.83,84.89,87.87,7.92,0.13,5.95,11.43,8.98,6.36,0.72,6.71,7.6,5.16
2022,San Andrés Sotavento,Córdoba,Córdoba (ETC),11426,82.43,82.43,38.88,74.81,74.81,55.04,91.47,73.75,90.0,98.0,92.1,3.5,3.73,2.08,4.55,4.85,88.9,89.44,86.44,89.66,7.61,0.55,8.48,9.01,5.49,3.7,0.28,6.61,1.79,1.66
2022,San Antero,Córdoba,Córdoba (ETC),7713,87.49,87.49,53.88,83.8,72.57,44.81,99.4,109.52,98.72,104.98,84.25,2.03,3.13,1.33,2.54,2.07,89.81,90.47,87.34,90.87,8.16,2.27,8.2,10.12,7.07,4.83,3.55,5.74,5.51,0.98
2022,San Bernardo del Viento,Córdoba,Córdoba (ETC),8461,80.37,80.37,43.0,71.44,65.73,40.77,91.17,97.26,91.58,95.91,77.55,3.43,5.38,2.13,4.54,3.2,86.82,86.39,83.52,91.57,9.75,0.0,11.48,11.94,5.23,7.27,0.3,10.7,6.91,2.42
2022,San Carlos,Córdoba,Córdoba (ETC),5847,84.98,84.9,51.56,78.9,68.5,48.2,94.63,102.29,97.41,96.53,80.02,5.23,5.53,3.57,6.81,6.01,87.95,89.01,86.59,87.19,6.82,4.89,7.42,6.6,6.8,6.58,2.55,8.27,7.24,2.48
2022,San José de Uré,Córdoba,Córdoba (ETC),3820,73.04,73.04,33.13,63.81,60.08,31.06,81.99,65.97,85.79,96.0,51.5,4.6,2.26,1.93,7.42,7.42,91.54,93.15,88.67,91.61,3.86,0.9,4.93,3.92,0.97,11.05,8.14,11.13,12.0,9.03
2022,Tierralta,Córdoba,Córdoba (ETC),24538,100.62,100.59,57.41,94.26,78.76,49.84,113.41,96.84,119.97,116.42,98.32,4.34,4.32,3.38,5.62,4.68,87.07,88.48,82.63,88.39,8.59,0.58,8.14,11.74,6.93,6.69,1.53,7.41,8.21,2.61
2022,Tuchín,Córdoba,Córdoba (ETC),14369,63.65,63.65,31.91,62.25,52.38,37.07,70.0,57.68,75.09,70.86,61.24,3.65,2.56,3.75,2.48,6.72,89.04,87.01,90.81,87.53,7.31,0.77,9.24,6.71,5.75,6.25,0.9,10.0,3.7,2.31
2022,Albán,Cundinamarca,Cundinamarca (ETC),1197,77.03,77.03,54.46,71.19,65.91,29.44,95.57,98.02,92.39,114.39,66.82,6.7,12.12,4.09,8.15,7.07,82.47,89.42,73.6,79.8,10.82,0.0,6.49,18.26,13.13,5.57,0.0,3.13,9.55,7.07
2022,Anapoima,Cundinamarca,Cundinamarca (ETC),2591,97.18,97.11,65.63,85.57,93.54,41.71,106.72,100.45,102.59,127.93,78.57,3.08,3.06,3.38,3.08,2.08,95.19,92.95,96.39,97.92,1.73,0.0,3.67,0.53,0.0,7.68,3.06,4.17,14.13,2.07
2022,Anolaima,Cundinamarca,Cundinamarca (ETC),2495,97.11,96.91,62.0,89.12,89.39,45.69,109.9,107.5,103.98,129.95,84.93,3.2,3.55,1.67,5.04,2.16,89.05,93.84,82.37,91.01,7.76,2.54,4.49,12.6,6.83,7.2,3.55,6.16,10.62,2.16
2022,Beltrán,Cundinamarca,Cundinamarca (ETC),346,94.51,94.51,57.14,80.56,77.39,50.85,111.85,117.86,108.33,123.48,94.92,4.76,3.03,3.21,7.63,2.7,91.04,91.67,90.08,94.59,4.2,9.09,5.13,2.29,2.7,1.68,0.0,1.28,3.05,0.0
2022,Bituima,Cundinamarca,Cundinamarca (ETC),388,107.22,107.22,62.86,107.69,109.09,46.03,114.69,77.14,118.93,134.71,85.71,1.8,11.11,1.99,0.61,0.0,89.21,89.05,87.12,96.3,8.99,0.0,8.96,12.27,3.7,8.09,0.0,10.45,9.2,0.0
2022,Cabrera,Cundinamarca,Cundinamarca (ETC),1112,75.72,75.72,50.52,62.0,80.11,50.3,83.45,62.89,69.94,108.17,79.88,1.72,1.64,0.6,1.97,4.17,96.44,97.9,95.21,95.83,1.84,1.64,1.5,2.82,0.0,1.03,0.0,2.1,0.28,0.83
2022,Cachipay,Cundinamarca,Cundinamarca (ETC),1812,80.35,80.35,77.78,74.34,62.77,36.0,97.63,113.73,88.42,112.69,82.67,2.81,4.03,2.09,3.89,0.75,92.34,96.34,89.42,96.24,4.86,13.42,1.57,6.7,3.01,7.81,4.7,7.85,10.15,3.01
2022,Cajicá,Cundinamarca,Cundinamarca (ETC),16206,88.81,87.87,52.13,82.06,82.13,50.73,95.85,83.25,94.51,106.02,85.7,3.26,3.79,2.75,3.68,3.43,88.46,92.22,81.86,90.51,8.28,0.33,5.03,14.47,6.06,7.77,3.46,5.95,12.4,3.03
2022,Chaguaní,Cundinamarca,Cundinamarca (ETC),706,66.43,66.43,39.29,63.57,62.66,27.12,75.21,67.86,73.2,90.04,53.39,2.63,2.63,1.9,4.12,0.0,97.37,98.1,95.88,100.0,0.0,0.0,0.0,0.0,0.0,8.48,5.26,4.27,11.86,15.38
2022,Chía,Cundinamarca,Chía,24414,110.55,109.32,68.1,105.24,98.68,63.87,120.71,105.23,120.54,129.37,111.27,4.03,6.38,3.97,4.11,2.73,90.22,91.64,87.27,92.56,5.76,0.29,4.39,8.62,4.71,9.05,1.16,8.16,13.15,4.25
2022,Chipaque,Cundinamarca,Cundinamarca (ETC),1927,82.93,82.93,44.91,76.41,76.9,42.36,97.77,89.22,88.45,119.15,83.44,2.68,5.37,1.39,3.65,2.22,86.42,94.03,75.24,88.33,10.9,0.0,4.58,21.11,9.44,9.59,0.67,5.56,17.3,6.11
2022,Choachí,Cundinamarca,Cundinamarca (ETC),2054,91.48,91.48,54.38,82.03,82.22,75.69,108.91,80.63,91.8,117.07,144.75,1.41,3.1,0.79,1.34,2.27,94.61,95.78,92.71,95.45,3.97,1.55,3.43,5.95,2.27,6.59,0.78,7.64,8.33,3.13
2022,Chocontá,Cundinamarca,Cundinamarca (ETC),4742,80.32,80.32,64.23,76.74,70.91,41.32,88.51,83.12,87.97,98.67,72.24,2.14,3.64,1.09,3.44,1.11,94.52,95.84,92.09,95.79,3.34,0.0,3.08,4.47,3.1,9.98,1.32,4.94,19.55,5.32
2022,Cota,Cundinamarca,Cundinamarca (ETC),6772,197.5,196.15,113.19,186.11,198.49,130.98,207.24,150.1,206.82,231.26,186.79,2.91,4.7,2.95,3.25,1.07,86.91,90.26,80.79,89.48,10.18,0.85,6.78,15.97,9.44,8.48,1.28,6.23,13.66,5.15
2022,Cucunubá,Cundinamarca,Cundinamarca (ETC),1723,86.59,86.59,58.05,69.56,95.45,55.82,94.54,84.48,77.85,129.92,78.31,3.32,2.04,1.86,4.5,5.14,90.42,95.09,85.37,86.29,6.25,0.0,3.05,10.13,8.57,9.9,1.36,4.91,16.88,9.14
2022,El Peñón,Cundinamarca,Cundinamarca (ETC),903,72.09,72.09,42.47,64.92,66.34,38.13,87.15,76.71,77.23,103.88,82.73,1.61,1.79,0.68,2.78,1.2,90.94,92.49,85.71,97.59,7.46,1.79,6.83,11.51,1.2,8.63,3.57,11.26,8.33,3.61
2022,El Rosal,Cundinamarca,Cundinamarca (ETC),4925,93.28,93.14,86.49,88.77,81.94,42.42,100.61,119.91,103.27,107.01,72.27,6.61,9.52,4.56,8.68,5.33,88.07,92.46,81.44,92.0,5.32,2.38,2.97,9.87,2.67,5.32,2.68,5.39,6.86,1.33
2022,Facatativá,Cundinamarca,Facatativá,28773,85.47,85.15,67.65,80.33,77.88,48.9,93.34,88.62,91.4,100.57,86.23,5.02,5.13,4.59,6.26,2.77,87.91,90.69,82.33,91.2,7.07,0.51,4.72,11.42,6.03,6.67,0.43,5.47,10.2,4.11
2022,Fomeque,Cundinamarca,Cundinamarca (ETC),2379,84.7,84.7,61.06,74.48,70.69,54.5,91.38,95.19,91.23,96.02,80.16,3.9,3.03,2.55,5.58,4.83,95.71,97.45,93.39,94.8,0.39,0.0,0.0,1.03,0.37,6.73,3.03,7.42,8.52,2.6
2022,Fosca,Cundinamarca,Cundinamarca (ETC),1282,89.16,89.16,56.36,77.38,80.71,48.58,97.58,95.45,94.77,114.35,72.17,4.13,2.86,2.37,6.81,3.17,92.69,95.85,87.79,96.03,3.18,3.81,1.78,5.4,0.79,9.72,2.86,11.07,11.03,5.56
2022,Funza,Cundinamarca,Funza (ETC),18565,100.25,99.98,74.49,95.11,94.12,66.7,106.65,97.12,103.88,115.63,100.47,2.96,3.0,2.42,3.5,3.26,88.43,93.19,82.22,85.9,8.61,3.11,4.4,14.29,10.84,6.65,0.89,4.07,11.61,5.38
2022,Fúquene,Cundinamarca,Cundinamarca (ETC),946,155.29,155.29,75.29,124.88,175.49,84.31,167.34,115.29,142.04,231.7,133.99,1.49,5.1,0.53,1.89,1.07,86.26,91.42,79.62,90.91,12.25,1.02,8.06,18.49,8.02,9.4,6.12,8.06,11.94,5.88
2022,Fusagasugá,Cundinamarca,Fusagasugá,25026,98.09,98.0,78.32,95.86,87.26,56.61,107.65,102.03,108.56,115.51,93.07,4.31,6.03,3.85,5.01,2.88,87.04,89.78,81.3,90.79,8.65,0.0,6.37,13.69,6.33,8.82,0.78,8.9,11.64,5.15
2022,Gama,Cundinamarca,Cundinamarca (ETC),613,76.84,76.84,62.5,68.92,73.81,62.5,85.64,89.58,75.7,94.29,90.38,0.2,0.0,0.53,0.0,0.0,99.59,99.47,100.0,98.75,0.2,0.0,0.0,0.0,1.25,5.31,2.33,8.42,5.08,0.0
2022,Girardot,Cundinamarca,Girardot,17764,105.74,105.45,68.74,98.62,94.0,64.8,116.98,97.1,114.48,124.02,119.03,4.83,3.45,4.18,6.62,2.89,88.68,89.7,84.6,92.01,6.49,0.0,6.12,8.78,5.1,8.14,1.31,9.81,8.63,5.17
2022,Granada,Cundinamarca,Cundinamarca (ETC),1582,91.85,91.85,86.36,96.53,61.55,41.15,102.09,113.64,111.63,98.3,79.62,5.0,1.52,4.26,6.05,7.83,87.79,89.8,82.96,84.34,7.21,0.0,5.94,10.99,7.83,12.7,0.76,12.79,18.34,6.63
2022,Guasca,Cundinamarca,Cundinamarca (ETC),3100,93.61,93.58,54.83,85.23,89.05,54.66,102.35,89.58,98.19,118.9,86.57,2.11,3.85,1.81,2.04,2.24,92.41,93.97,90.2,93.29,5.49,1.92,4.22,7.75,4.47,7.43,2.88,7.5,9.54,3.8
2022,Guataquí,Cundinamarca,Cundinamarca (ETC),488,80.74,80.74,52.78,69.9,83.73,36.67,95.29,88.89,91.33,108.43,82.22,3.06,3.13,2.4,2.4,6.78,93.88,95.21,92.22,93.22,3.06,0.0,2.4,5.39,0.0,8.69,6.25,5.99,12.57,6.67
2022,Guatavita,Cundinamarca,Cundinamarca (ETC),1236,82.04,82.04,41.67,70.54,85.5,45.37,89.81,73.15,80.81,115.23,70.73,2.02,0.0,1.5,2.75,2.38,97.98,98.5,97.25,97.62,0.0,0.0,0.0,0.0,0.0,5.1,1.32,4.25,5.49,8.73
2022,Guayabal de Siquima,Cundinamarca,Cundinamarca (ETC),800,84.62,84.63,67.69,72.67,80.67,51.13,92.5,96.92,81.38,110.04,82.71,5.34,9.52,2.22,7.14,6.12,92.12,95.19,89.29,92.86,2.53,0.0,2.59,3.57,1.02,5.49,0.0,5.19,8.21,2.04
2022,Guayabetal,Cundinamarca,Cundinamarca (ETC),1369,88.46,88.31,50.7,86.99,75.43,46.77,98.17,67.61,101.14,111.19,84.08,2.65,5.88,0.77,4.13,3.91,82.39,90.8,71.36,77.34,14.96,0.0,8.43,24.51,18.75,12.65,2.94,12.07,16.02,9.38
2022,Jerusalén,Cundinamarca,Cundinamarca (ETC),383,95.82,95.82,65.71,86.67,92.74,45.76,110.18,74.29,104.24,134.68,96.61,3.85,7.69,3.01,3.95,4.35,95.64,96.99,96.05,91.3,0.51,0.0,0.0,0.0,4.35,9.49,0.0,4.22,19.08,2.17
2022,Junín,Cundinamarca,Cundinamarca (ETC),1004,71.61,71.61,49.32,63.98,67.51,47.22,82.17,80.82,69.77,92.09,90.56,2.23,5.08,0.0,3.65,2.42,93.43,97.83,89.04,94.35,4.34,1.69,2.17,7.31,3.23,4.73,1.69,3.61,6.64,4.03
2022,La Calera,Cundinamarca,Cundinamarca (ETC),5404,164.8,160.64,83.26,158.54,150.08,85.4,170.73,157.57,180.41,184.18,128.68,2.98,3.6,2.16,4.44,0.87,91.0,95.13,83.42,96.21,6.02,0.0,2.72,12.14,2.92,9.49,0.8,5.36,17.34,5.83
2022,Lenguazaque,Cundinamarca,Cundinamarca (ETC),2301,89.44,89.14,52.47,82.71,89.97,48.54,94.18,87.0,96.07,107.1,66.08,1.8,1.18,1.49,2.31,1.77,90.37,94.51,84.08,91.59,7.83,4.14,4.0,13.61,6.64,7.38,1.18,7.42,10.07,3.1
2022,Macheta,Cundinamarca,Cundinamarca (ETC),1051,92.1,92.1,71.62,83.13,83.65,50.79,102.09,98.65,94.94,119.84,84.13,1.32,1.69,1.37,1.46,0.68,86.27,94.23,73.79,96.62,12.41,0.0,4.4,24.76,2.7,12.72,5.08,7.69,18.93,10.81
2022,Madrid,Cundinamarca,Cundinamarca (ETC),23694,99.54,99.3,67.28,97.71,92.65,53.65,104.83,89.67,109.9,114.99,79.98,3.76,3.58,3.6,4.42,2.22,88.79,92.74,82.06,88.65,7.45,0.0,3.66,13.52,9.13,11.91,1.26,6.33,22.21,8.96
2022,Manta,Cundinamarca,Cundinamarca (ETC),529,88.28,88.28,54.76,86.73,77.05,49.46,101.7,71.43,99.05,110.93,103.23,0.2,3.33,0.0,0.0,0.0,89.7,87.08,89.5,94.67,10.1,0.0,12.92,10.5,5.33,9.9,3.33,9.09,13.26,6.67
2022,Mosquera,Cundinamarca,Mosquera,26329,101.52,101.02,74.83,99.7,93.26,58.03,106.57,101.04,110.44,113.18,87.07,3.26,3.12,2.51,4.3,2.81,83.77,89.92,73.58,86.14,12.98,2.23,7.57,22.12,11.05,7.81,2.53,6.06,11.82,5.3
2022,Nilo,Cundinamarca,Cundinamarca (ETC),1582,96.27,96.27,62.58,79.43,98.98,58.87,111.13,87.1,94.04,130.75,137.66,3.36,4.35,4.38,2.86,1.69,96.56,95.62,97.14,97.74,0.08,0.0,0.0,0.0,0.56,10.96,1.09,12.25,13.93,3.95
2022,Nimaima,Cundinamarca,Cundinamarca (ETC),572,80.24,80.24,40.43,82.83,68.23,41.0,94.93,89.36,92.27,108.85,77.0,3.35,2.38,1.87,5.45,3.51,92.47,94.39,87.88,94.74,4.18,0.0,3.74,6.67,1.75,7.11,0.0,6.07,10.3,7.02
2022,Nocaima,Cundinamarca,Cundinamarca (ETC),1004,84.06,84.06,46.15,68.62,88.62,45.34,109.66,82.42,81.03,116.92,186.34,3.49,6.67,4.4,2.44,1.94,96.06,95.6,97.56,94.17,0.45,0.0,0.0,0.0,3.88,13.63,6.67,9.09,20.33,9.71
2022,Venecia,Cundinamarca,Cundinamarca (ETC),807,94.18,94.18,67.65,78.47,89.35,57.66,111.77,95.59,94.99,138.78,109.49,4.41,6.15,2.87,5.33,5.22,95.59,97.13,94.67,94.78,0.0,0.0,0.0,0.0,0.0,5.04,0.0,0.96,3.67,22.61
2022,Pacho,Cundinamarca,Cundinamarca (ETC),4811,90.58,90.52,70.23,84.29,77.38,48.24,102.58,102.87,98.17,111.98,94.3,2.24,3.35,2.78,1.64,1.69,94.06,94.39,94.19,91.69,3.7,0.56,2.83,4.18,6.62,3.45,0.0,4.39,4.24,0.77
2022,Paratebueno,Cundinamarca,Cundinamarca (ETC),2072,97.97,97.97,61.08,92.7,84.7,46.6,106.23,78.38,111.57,118.57,81.79,6.4,8.28,5.79,7.1,5.38,87.4,89.74,81.97,93.01,6.2,0.0,4.47,10.93,1.61,13.43,0.0,12.91,18.58,6.45
2022,Pasca,Cundinamarca,Cundinamarca (ETC),1915,108.67,108.67,86.67,92.14,109.65,62.5,128.09,128.0,105.54,149.92,137.8,3.06,5.21,2.08,3.43,3.25,90.72,95.35,86.16,90.83,6.21,3.13,2.57,10.41,5.92,8.33,1.04,6.36,11.78,8.28
2022,Pulí,Cundinamarca,Cundinamarca (ETC),633,63.51,63.51,37.25,61.28,54.67,29.41,73.62,68.63,70.68,85.05,59.8,3.26,0.0,2.7,4.97,2.08,92.77,95.14,87.58,97.92,3.96,2.86,2.16,7.45,0.0,7.93,2.86,7.03,11.18,4.17
2022,Quetame,Cundinamarca,Cundinamarca (ETC),1125,112.44,112.44,57.14,91.34,116.76,92.66,136.36,106.67,103.71,158.38,198.87,1.51,0.89,1.59,0.79,3.4,94.65,97.21,92.5,91.26,3.84,0.0,1.2,6.71,5.34,2.64,0.0,4.78,1.97,0.49
2022,Ricaurte,Cundinamarca,Cundinamarca (ETC),2473,70.36,69.92,49.56,71.9,57.45,26.13,74.93,62.83,82.69,80.43,50.25,6.89,2.65,5.21,7.83,14.65,83.49,85.71,79.0,78.98,9.61,0.0,9.08,13.17,6.37,1.96,0.0,2.8,1.78,0.0
2022,San Antonio del Tequendama,Cundinamarca,Cundinamarca (ETC),2059,84.56,84.36,44.44,78.74,74.96,44.64,93.93,81.87,92.87,106.11,78.26,2.32,4.51,1.63,2.39,3.02,96.44,98.37,95.96,92.24,1.24,0.0,0.0,1.64,4.74,9.32,2.26,5.83,16.74,3.02
2022,San Bernardo,Cundinamarca,Cundinamarca (ETC),1719,90.81,90.81,33.12,76.26,93.33,62.45,104.36,75.97,87.45,126.67,120.22,2.52,3.42,2.5,2.52,2.09,97.12,97.5,96.69,97.49,0.37,0.0,0.0,0.79,0.42,4.72,2.56,3.28,7.26,2.93
2022,San Juan de Río Seco,Cundinamarca,Cundinamarca (ETC),1522,97.9,97.9,60.0,94.52,85.63,67.49,113.27,93.6,109.23,121.94,115.64,2.73,3.42,2.91,2.65,1.95,92.98,94.32,91.87,89.76,4.29,0.85,2.77,5.48,8.29,1.43,0.85,1.75,1.51,0.49
2022,Sibaté,Cundinamarca,Cundinamarca (ETC),6806,98.91,98.66,77.66,93.53,90.91,51.49,106.83,105.59,106.12,118.88,85.81,3.88,4.27,2.6,5.25,3.48,95.37,96.71,93.93,95.25,0.76,0.0,0.69,0.82,1.27,10.91,2.01,8.15,16.76,7.28
2022,Simijaca,Cundinamarca,Cundinamarca (ETC),3024,76.69,76.59,62.39,73.35,66.03,51.47,83.37,89.32,84.14,86.81,71.71,3.21,8.72,1.94,3.98,1.84,91.43,89.41,90.67,98.16,5.36,0.0,8.66,5.35,0.0,5.21,4.03,6.46,6.09,0.61
2022,Soacha,Cundinamarca,Soacha,140821,90.98,90.86,66.23,88.04,83.95,51.61,97.55,92.24,99.33,103.71,83.78,4.75,7.18,4.06,5.81,2.69,89.17,91.72,84.11,92.84,6.09,0.04,4.21,10.08,4.48,4.72,0.54,3.5,7.54,3.17
2022,Sopó,Cundinamarca,Cundinamarca (ETC),4992,97.34,96.07,62.86,89.01,91.04,52.33,103.61,106.37,101.22,118.67,79.48,1.91,3.46,2.0,1.68,1.51,89.5,92.23,85.7,93.33,8.59,5.77,5.77,12.63,5.16,8.31,4.62,6.0,12.83,2.37
2022,Subachoque,Cundinamarca,Cundinamarca (ETC),2895,129.12,128.81,62.08,128.58,131.92,78.37,136.96,90.0,141.4,154.82,114.68,3.44,2.61,3.22,4.61,1.34,91.43,90.68,89.54,96.32,5.13,1.31,6.1,5.85,2.34,4.28,0.0,5.52,4.73,1.67
2022,Tabio,Cundinamarca,Cundinamarca (ETC),4175,108.93,108.5,75.14,99.03,103.9,65.39,117.32,102.73,113.13,133.75,103.55,3.52,3.4,2.77,4.23,3.89,87.68,89.01,84.17,88.81,8.81,1.28,8.22,11.6,7.3,5.09,0.43,5.13,7.1,2.19
2022,Tena,Cundinamarca,Cundinamarca (ETC),1753,86.14,86.14,64.0,75.58,80.07,43.43,99.66,80.67,90.53,120.45,91.25,3.5,5.5,2.13,4.75,3.14,92.93,94.58,90.49,94.24,3.57,0.92,3.28,4.75,2.62,6.52,1.83,8.21,7.31,1.57
2022,Tenjo,Cundinamarca,Cundinamarca (ETC),4294,152.28,151.65,83.89,141.61,149.61,91.97,162.6,130.28,161.34,185.8,136.95,3.91,4.2,4.27,4.31,1.13,87.99,91.62,81.34,95.47,8.09,6.87,4.11,14.35,3.4,9.01,3.82,6.67,12.68,9.63
2022,Tibirita,Cundinamarca,Cundinamarca (ETC),461,85.03,85.03,54.05,63.59,79.38,66.25,89.8,72.97,73.37,111.25,92.5,1.69,0.0,1.48,1.12,4.05,92.75,91.85,92.13,94.59,5.56,3.7,6.67,6.74,1.35,0.72,0.0,0.0,1.69,0.0
2022,Tocaima,Cundinamarca,Cundinamarca (ETC),2762,79.58,79.44,61.06,72.49,66.21,39.92,90.37,84.13,90.05,101.68,71.98,5.29,8.72,5.69,4.83,3.51,79.89,86.04,68.99,86.32,14.82,0.0,8.27,26.18,10.18,9.22,0.0,7.84,13.92,4.56
2022,Tocancipá,Cundinamarca,Cundinamarca (ETC),8697,107.38,107.32,77.47,97.53,103.02,55.31,117.21,105.06,112.01,138.94,95.14,3.31,3.55,2.86,4.14,2.11,85.82,90.32,76.83,90.41,10.87,0.57,6.82,19.03,7.49,11.87,0.0,7.75,20.69,7.72
2022,Topaipí,Cundinamarca,Cundinamarca (ETC),714,79.55,79.55,45.61,73.22,73.55,41.67,95.24,114.04,90.85,104.13,79.17,3.27,4.62,3.05,2.61,4.65,95.96,96.95,96.52,95.35,0.78,4.62,0.0,0.87,0.0,4.5,0.0,4.94,5.65,3.49
2022,Ubalá,Cundinamarca,Cundinamarca (ETC),1429,102.38,102.38,56.6,96.7,94.97,68.0,113.72,83.02,108.68,127.97,110.0,1.8,2.27,0.96,3.08,0.79,91.05,96.81,85.47,87.8,7.15,1.14,2.24,11.45,11.42,3.73,0.0,3.99,5.13,1.18
2022,Villa de San Diego de Ubate,Cundinamarca,Cundinamarca (ETC),9496,99.28,99.14,70.0,90.95,93.78,59.95,111.46,102.5,101.23,126.42,111.85,3.27,3.66,2.41,4.18,3.01,93.02,94.93,89.87,94.68,3.71,0.37,2.66,5.95,2.31,8.73,4.94,7.44,12.01,5.09
2022,Une,Cundinamarca,Cundinamarca (ETC),1381,77.84,77.84,70.09,69.84,73.78,46.31,85.3,97.2,79.89,95.14,73.36,2.73,1.05,2.57,2.88,3.77,92.81,91.36,93.51,91.19,4.46,0.0,6.07,3.61,5.03,11.11,5.26,15.19,9.13,8.81
2022,Vianí,Cundinamarca,Cundinamarca (ETC),814,82.56,82.56,71.01,81.92,73.13,38.81,90.17,84.06,90.09,101.87,70.15,2.16,3.45,2.3,1.96,1.3,87.48,93.44,83.53,70.13,10.36,0.0,4.26,14.51,28.57,1.15,0.0,1.31,1.57,0.0
2022,Villapinzón,Cundinamarca,Cundinamarca (ETC),4085,98.26,98.19,70.43,85.11,95.2,60.3,108.62,100.58,97.55,128.38,101.19,1.83,1.2,0.71,2.61,3.15,97.74,99.29,97.39,93.71,0.43,0.0,0.0,0.0,3.15,10.41,2.4,12.37,12.58,3.15
2022,Viotá,Cundinamarca,Cundinamarca (ETC),2530,101.34,101.34,74.87,92.2,87.62,60.84,115.53,116.58,108.96,127.78,106.29,2.05,5.17,1.53,1.44,3.2,92.41,93.87,89.9,93.07,5.55,0.0,4.59,8.66,3.73,10.23,7.33,10.09,13.4,4.27
2022,Zipaquirá,Cundinamarca,Zipaquirá,25796,96.64,96.01,71.99,90.13,89.14,51.24,104.49,95.63,105.84,115.76,83.95,5.56,5.1,4.26,7.61,3.72,82.29,87.96,71.84,88.39,12.15,0.24,7.78,20.56,7.89,9.9,0.71,6.54,16.24,7.12
2022,Quibdó,Chocó,Quibdó,32778,102.07,102.06,75.84,104.12,79.37,45.72,115.29,113.91,129.41,113.57,83.47,1.76,1.41,1.55,2.17,1.72,92.51,93.66,88.47,95.15,5.73,0.0,4.8,9.37,3.13,7.68,0.22,7.55,10.93,3.85
2022,Acandí,Chocó,Chocó (ETC),3638,90.63,90.63,71.63,95.43,64.45,27.15,101.65,109.0,121.52,98.62,54.64,7.76,8.57,4.87,12.12,8.36,81.49,84.47,73.34,83.27,10.76,0.0,10.66,14.54,8.36,11.44,0.0,13.34,13.55,3.27
2022,Atrato,Chocó,Chocó (ETC),1535,87.3,87.3,82.3,87.68,61.86,33.81,98.89,138.05,108.91,100.0,58.63,11.35,16.03,9.99,12.9,7.41,84.17,87.48,77.8,91.36,4.49,0.0,2.53,9.3,1.23,5.07,0.0,5.21,7.59,1.23
2022,Bahía Solano,Chocó,Chocó (ETC),2697,102.6,102.6,84.69,101.46,68.77,40.21,128.33,150.24,138.4,122.85,105.74,6.87,14.01,4.19,7.85,9.36,83.48,85.85,78.2,85.67,9.65,0.0,9.97,13.95,4.97,11.51,0.64,11.83,15.91,7.6
2022,Bajo Baudó,Chocó,Chocó (ETC),9548,48.26,48.26,35.6,50.24,26.83,9.54,63.55,59.6,77.3,62.98,32.52,1.6,2.01,0.49,3.03,3.13,82.09,79.78,80.79,86.02,16.31,0.0,19.73,16.18,10.84,13.68,0.22,15.61,14.24,12.74
2022,Bojaya,Chocó,Chocó (ETC),4093,101.71,101.71,62.71,99.21,71.66,16.75,129.95,105.65,137.46,143.18,93.72,2.39,4.55,2.06,2.45,2.01,86.45,83.84,86.62,93.7,11.17,0.0,14.1,10.93,4.3,8.86,0.0,11.03,9.16,2.01
2022,El Cantón del San Pablo,Chocó,Chocó (ETC),1651,91.76,91.76,55.86,93.54,73.23,29.69,111.45,99.31,117.84,118.96,84.77,8.63,5.56,6.87,10.18,16.18,83.75,84.46,81.05,79.41,7.62,0.0,8.67,8.77,4.41,7.2,0.0,4.82,13.16,4.41
2022,Carmen del Darien,Chocó,Chocó (ETC),5928,56.36,56.36,33.88,64.4,30.62,12.5,69.6,55.24,90.36,63.0,36.24,4.57,5.58,3.35,6.43,6.36,85.15,84.21,84.5,86.02,10.28,0.0,12.44,9.06,7.63,16.69,0.0,17.89,19.98,10.59
